157	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
158	unknown_CL158
159	organelle|plastid
160	repeat|satellite
161	organelle|plastid
162	unknown_CL162
163	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
164	repeat|satellite
165	repeat|mobile_element|Class_I|LINE
166	unknown_CL166
167	unknown_CL167
168	unknown_CL168
169	organelle|plastid
170	unknown_CL170
171	unknown_CL171
172	unknown_CL172
173	organelle|plastid
174	organelle|plastid
175	repeat|mobile_element|Class_I|LTR|Ty1/copia|SIRE
176	unknown_CL176
177	repeat|satellite
178	unknown_CL178
179	unknown_CL179
180	unknown_CL180
181	unknown_CL181
182	unknown_CL182
183	unknown_CL183
184	repeat|mobile_element|Class_II|Subclass_1|TIR|EnSpm/CACTA
185	unknown_CL185
186	unknown_CL186
187	unknown_CL187
188	unknown_CL188
189	repeat|mobile_element|Class_I|LINE
190	organelle|plastid
191	unknown_CL191
192	unknown_CL192
193	unknown_CL193
194	unknown_CL194
195	unknown_CL195
196	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|non-chromovirus|OTA|Tat|Retand
197	repeat|rDNA|5S_rDNA
198	unknown_CL198
199	repeat|satellite
200	unknown_CL200
201	repeat|mobile_element|Class_I|LTR|Ty1/copia|Ale
202	unknown_CL202
203	organelle|plastid
204	unknown_CL204
205	unknown_CL205
206	repeat|satellite
207	repeat|mobile_element|Class_II|Subclass_1|TIR|PIF/Harbinger
208	repeat|mobile_element|Class_I|LTR|Ty1/copia|Ale
209	organelle|plastid
210	repeat|mobile_element|Class_I|LTR|Ty3/gypsy|chromovirus|Tekay
211	repeat|mobile_element|Class_I|LTR|Ty1/copia|Tork
212	unknown_CL212
213	organelle|plastid
214	unknown_CL214
215	repeat|satellite
216	unknown_CL216
217	repeat|mobile_element|Class_II|Subclass_1|TIR|PIF/Harbinger
218	unknown_CL218
219	repeat|mobile_element|Class_I|LINE
220	unknown_CL220
221	unknown_CL221
222	unknown_CL222
223	repeat|satellite
224	unknown_CL224
225	repeat|mobile_element|Class_I|LTR|Ty1/copia|Tork
226	unknown_CL226
227	unknown_CL227
228	unknown_CL228
229	unknown_CL229
230	unknown_CL230
231	unknown_CL231
232	unknown_CL232
233	repeat|satellite
234	unknown_CL234
235	repeat|mobile_element|Class_II|Subclass_1|TIR|PIF/Harbinger
236	unknown_CL236
237	unknown_CL237
238	unknown_CL238
239	unknown_CL239
240	unknown_CL240
241	unknown_CL241
242	unknown_CL242
243	repeat|satellite
244	unknown_CL244
